ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
15940,,,,,,#Environmental,#Terrestrial,#Soil
15941,"Streptomyces sp.","DSM 41487, JCM 4285, KCC S-0285",soil,,,#Environmental,#Terrestrial,#Soil
15942,"Streptomyces sp.","DSM 41494, JCM 4999, KCC S-0999, VKM Ac-616, LIA 0385",soil,Russia,Europe,#Environmental,#Terrestrial,#Soil
15943,"Streptomyces sp.","DSM 41495, CCRC 11560, IFO 13686, IFO 13930, JCM 5000, KCC S-1000, NBRC 13686, NBRC 13930, NRRL B-2486",soil,,,#Environmental,#Terrestrial,#Soil
15945,"Streptomyces sp.","DSM 41497, ATCC 21142, IFO 13783, JCM 5006, KCC S-1006, NBRC 13783",soil,,,#Environmental,#Terrestrial,#Soil
15946,"Streptomyces sp.","DSM 41498, ATCC 29783, CCRC 12477, IFO 13801, JCM 5007, KCC S-1007, NBRC 13801",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
15947,"Streptomyces sp.","DSM 41499, ATCC 29758, IFO 13808, JCM 5008, KCC S-1008, NBRC 13808",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
15952,"Kitasatosporia papulosa","DSM 41643, ATCC 49231, IAM 13637, IFO 14834, JCM 7250, NBRC 14834",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
15958,"Streptomyces sp.","DSM 41725",water,Malaysia,Asia,#Environmental,#Aquatic,
15959,"Streptomyces sp.","DSM 41727",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
15961,"Streptomyces sp.","DSM 41731",soil,Italy,Europe,#Environmental,#Terrestrial,#Soil
15962,"Streptomyces sp.","DSM 41738",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
15963,"Streptomyces sp.","DSM 41739",soil,Italy,Europe,#Environmental,#Terrestrial,#Soil
15968,"Streptomyces sp.","DSM 41772","indoor air of waterdamaged building",Finland,Europe,#Engineered,"#Built environment",#House
15968,,,,,,#Environmental,#Air,"#Indoor Air"
15969,"Streptomyces sp.","DSM 41773","indoor air of waterdamaged building",Finland,Europe,#Engineered,"#Built environment",#House
15969,,,,,,#Environmental,#Air,"#Indoor Air"
15970,"Streptomyces sp.","DSM 41774","indoor air of waterdamaged building",Finland,Europe,#Engineered,"#Built environment",#House
15970,,,,,,#Environmental,#Air,"#Indoor Air"
15971,"Streptomyces sp.","DSM 41778",soil,Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
15972,"Streptomyces sp.","DSM 41805, CBMAI 0001","soil treated with alachlor herbicide",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
15973,"Streptomyces sp.","DSM 41806, CBMAI 0002","soil treated with alachlor herbicide",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
15974,"Streptomyces sp.","DSM 41807, CBMAI 0003","soil treated with alachlor herbicide",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
15975,"Streptomyces sp.","DSM 41808, CBMAI 0004","soil treated with alachlor herbicide",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
15976,"Streptomyces sp.","DSM 41809, CBMAI 0005","soil treated with alachlor herbicide",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
15977,"Streptomyces sp.","DSM 41810, CBMAI 0006","soil treated with alachlor herbicide",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
15979,"Streptomyces sp.","DSM 41830, CCTCC AA 001026, YIM 26",soil,China,Asia,#Environmental,#Terrestrial,#Soil
15980,"Streptomyces sp.","DSM 41842",soil,Jordan,Asia,#Environmental,#Terrestrial,#Soil
15981,"Streptomyces sp.","DSM 41844","sulfur spring",India,Asia,#Environmental,#Aquatic,#Spring
15981,,,,,,#Condition,#Sulfuric,
15982,"Streptomyces sp.","DSM 41845, MTCC 6382","sulfur spring",India,Asia,#Environmental,#Aquatic,#Spring
15982,,,,,,#Condition,#Sulfuric,
15983,"Streptomyces sp.","DSM 41846, MCTCC 6379","hot spring",India,Asia,#Environmental,#Aquatic,"#Thermal spring"
15983,,,,,,#Condition,"#Thermophilic (>45°C)",
15984,"Streptomyces sp.","DSM 41847, MTCC 6383","hot spring",India,Asia,#Environmental,#Aquatic,"#Thermal spring"
15984,,,,,,#Condition,"#Thermophilic (>45°C)",
15985,"Streptomyces sp.","DSM 41848, MCTCC 6380","hot spring",India,Asia,#Environmental,#Aquatic,"#Thermal spring"
15985,,,,,,#Condition,"#Thermophilic (>45°C)",
15986,"Streptomyces sp.","DSM 41849, MTCC 6381","hot spring",India,Asia,#Environmental,#Aquatic,"#Thermal spring"
15986,,,,,,#Condition,"#Thermophilic (>45°C)",
15987,"Streptomyces sp.","DSM 41852, MSL 80336","salt lake soil",China,Asia,#Environmental,#Aquatic,"#Lake (large)"
15987,,,,,,#Environmental,#Terrestrial,#Soil
15987,,,,,,#Condition,#Saline,
15988,"Streptomyces sp.","DSM 41853, MSL 90171","salt lake soil",China,Asia,#Environmental,#Aquatic,"#Lake (large)"
15988,,,,,,#Environmental,#Terrestrial,#Soil
15988,,,,,,#Condition,#Saline,
15989,"Streptomyces sp.","DSM 41854, MSL 90185","salt lake soil",China,Asia,#Environmental,#Aquatic,"#Lake (large)"
15989,,,,,,#Environmental,#Terrestrial,#Soil
15989,,,,,,#Condition,#Saline,
16004,"Streptomyces sp.","DSM 46478, IMET 43498","soil, lavender field with almond trees",Hungary,Europe,#Engineered,#Agriculture,#Field
16004,,,,,,#Environmental,#Terrestrial,#Soil
16004,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
16004,,,,,,#Host,#Plants,#Tree
16005,"Streptomyces sp.","DSM 46479, IMET 43499","soil, meadow",Hungary,Europe,#Engineered,#Agriculture,#Meadow
16005,,,,,,#Environmental,#Terrestrial,#Soil
16007,"Streptomyces sp.","DSM 46484, ATCC 21869, IFO 13298, IMET 43654, NBRC 13298",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16008,"Streptomyces sp.","DSM 46485, ATCC 21870, IFO 13507, IMET 43655, NBRC 13507",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16009,"Streptomyces sp.","DSM 46486, ATCC 21871, IFO 13508, IMET 43656, NBRC 13508",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16013,"Streptomyces sp.","DSM 41951","soil sample",Germany,Europe,#Environmental,#Terrestrial,#Soil
16016,"Streptomyces sp.","DSM 42016, UTMC 716",soil,Iran,Asia,#Environmental,#Terrestrial,#Soil
16017,"Streptomyces sp.","DSM 42017, UTMC 734",soil,Iran,Asia,#Environmental,#Terrestrial,#Soil
16020,"Streptomyces oceani","DSM 42043, CGMCC 4.7007, SCSIO 02100","marine sediment sample",China,Asia,#Environmental,#Aquatic,#Marine
16020,,,,,,#Environmental,#Aquatic,#Sediment
16025,"Streptomyces sp.","DSM 42075",soil,France,Europe,#Environmental,#Terrestrial,#Soil
16071,"Streptomyces sp.","DSM 41110, ATCC 15439, IMRU 3627",soil,Italy,Europe,#Environmental,#Terrestrial,#Soil
130714,"Streptomyces sp.","DSM 42143",soil,"Saudi Arabia",Asia,#Environmental,#Terrestrial,#Soil
130715,"Streptomyces sp.","DSM 30943, A12-2","air sample",Kazakhstan,Asia,#Environmental,#Air,
130716,"Streptomyces sp.","DSM 30944, A10-2","air sample",Kazakhstan,Asia,#Environmental,#Air,
130717,"Streptomyces gilvigriseus","DSM 42173, MCCC 1K00504, MUSC 26","mangrove sediment",Malaysia,Asia,#Environmental,#Aquatic,#Mangrove
130717,,,,,,#Environmental,#Aquatic,#Sediment
157890,"Streptomyces coryli","DSM 42066","soil from hazelnut garden",Turkey,Asia,#Engineered,#Agriculture,#Garden
157890,,,,,,#Environmental,#Terrestrial,#Soil
157890,,,,,,#Host,#Plants,#Tree
157891,"Streptomyces sp.","DSM 30945, A9-2","air sample",Kazakhstan,Asia,#Environmental,#Air,
157892,"Streptomyces sp.","DSM 30946, A9-3","Air sample",Kazakhstan,Asia,#Environmental,#Air,
157893,"Streptomyces sp.","DSM 30947, A12-1","Air sample",Kazakhstan,Asia,#Environmental,#Air,
157895,"Streptomyces roseifaciens","DSM 106196, NCCB 100637, MBT 76",soil,China,Asia,#Environmental,#Terrestrial,#Soil
159111,"Streptomyces sp.","DSM 42020, CTM 50229","soil of southern Tunisian oases",Tunisia,Africa,#Climate,#Hot,#Arid
159111,,,,,,#Environmental,#Terrestrial,#Desert
159111,,,,,,#Environmental,#Terrestrial,#Soil
159139,"Streptomyces sp.","DSM 42038, SCSIO 10165","sediments from China Sea",China,Asia,#Environmental,#Aquatic,#Marine
159139,,,,,,#Environmental,#Aquatic,#Sediment
159144,"Streptomyces sp.","DSM 42112","brine sample",Algeria,Africa,#Environmental,#Aquatic,
159144,,,,,,#Condition,#Saline,
159145,"Streptomyces sp.","DSM 42127","lake sediments",Algeria,Africa,#Environmental,#Aquatic,"#Lake (large)"
159145,,,,,,#Environmental,#Aquatic,#Sediment
159155,"Streptomyces sp.","DSM 101673","Marine sponge <i>Aplisilla rosea</i>",Australia,"Australia and Oceania",#Environmental,#Aquatic,#Marine
159155,,,,,,#Host,"#Invertebrates (Other)","#Porifera (Sponges)"
16026,"Streptomyces sparsogenes","DSM 40356, ATCC 25498, CBS 672.69, CBS 958.69, CGMCC AS 4.1446, IFO 13086, ISP 5356, JCM 4517, NBRC 13086, NCIB 9449, NRRL 2940, RIA 1278, UC 2474",soil,,,#Environmental,#Terrestrial,#Soil
16404,"Streptomyces sparsus","DSM 41858, CCTCC AA 204019, YIM 90018","saline and alkaline soil sample",China,Asia,#Environmental,#Terrestrial,#Soil
16404,,,,,,#Condition,#Alkaline,
16404,,,,,,#Condition,#Saline,
16447,"Streptomyces specialis","DSM 41924, CCM 7499, CCUG 55648",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
16384,"Streptomyces speibonae","DSM 41797, ATCC BAA 411, CIP 108060, JCM 12682, KCTC 9973, NBRC 101001, NRRL B-24240",soil,"South Africa",Africa,#Environmental,#Terrestrial,#Soil
16311,"Streptomyces spinoverrucosus","DSM 41648, ATCC 33692, IFO 14228, IFO 14250, JCM 5077, KCC S-1077, MS 1488, NBRC 14228, NBRC 14250, NCIMB 11666",air,Kuwait,Asia,#Environmental,#Air,
16211,"Streptomyces spiralis","DSM 43836, AS 4.1852, ATCC 25664, IFO 14215, JCM 3302, KCC 3302, KCC A-0302, NBRC 14215",soil,,,#Environmental,#Terrestrial,#Soil
16029,"Streptomyces spiroverticillatus","DSM 40036, ATCC 19811, CBS 564.68, IFO 12821, ISP 5036, NBRC 12821, RIA 1091, RIA 549, OEU 508",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16484,"Streptomyces spongiae","DSM 42031, NBRC 106415","marine sponge, <i>Haliclona</i> sp.",Japan,Asia,#Environmental,#Aquatic,#Marine
16484,,,,,,#Host,"#Invertebrates (Other)","#Porifera (Sponges)"
132965,"Streptomyces spongiicola","DSM 103383, CCTCC AA 2015018, KCTC 39604","A marine sponge collected from the coast of Sanya City",China,Asia,#Environmental,#Aquatic,#Marine
132965,,,,,,#Environmental,#Terrestrial,#Coast
132965,,,,,,#Host,"#Invertebrates (Other)","#Porifera (Sponges)"
16495,"Streptomyces staurosporininus","DSM 42057, KACC 20912, NRRL B-24850","hay meadow soil","United Kingdom",Europe,#Engineered,#Agriculture,#Meadow
16495,,,,,,#Environmental,#Terrestrial,#Soil
16495,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
16359,"Streptomyces stramineus","DSM 41783, CIP 105398, IFO 16131, JCM 10649, LL-B01208, NBRC 16131, NRRL 12292","soil (grassland)",USA,"North America",#Environmental,#Terrestrial,#Grassland
16359,,,,,,#Environmental,#Terrestrial,#Soil
16324,"Streptomyces sulfonofaciens","DSM 41679, ATCC 31892, IFO 14260, JCM 5069, KCC S-1069, NBRC 14260",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16486,"Streptomyces sundarbansensis","DSM 42019, MTCC 10621","mangrove forest soil",India,Asia,#Environmental,#Aquatic,#Mangrove
16486,,,,,,#Environmental,#Terrestrial,#Forest
16486,,,,,,#Environmental,#Terrestrial,#Soil
16435,"Streptomyces synnematoformans","DSM 41902, CGMCC 4.2055, CIP 109799","sand dune soil",Egypt,Africa,#Environmental,#Terrestrial,#Sandy
16435,,,,,,#Environmental,#Terrestrial,#Soil
16033,"Streptomyces tanashiensis","DSM 731, DSM 40853, NRRL 3215",soil,USA,"North America",#Environmental,#Terrestrial,#Soil
16034,"Streptomyces tanashiensis","DSM 40195, ATCC 23967, CBS 165.54, CBS 950.68, IFO 12919, ISP 5195, JCM 4086, JCM 4671, NBRC 12919, NRRL B-1692, RIA 1148",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16474,"Streptomyces tateyamensis","DSM 41969, NBRC 105048","marine sponge <i>Haliclona</i> sp.",Japan,Asia,#Environmental,#Aquatic,#Marine
16474,,,,,,#Host,"#Invertebrates (Other)","#Porifera (Sponges)"
16037,"Streptomyces tendae","DSM 40101, ATCC 19812, CBS 565.68, IFO 12822, ISP 5101, JCM 4149, NBRC 12822, RIA 1092, RIA 534, ETH 11313",soil,France,Europe,#Environmental,#Terrestrial,#Soil
16346,"Streptomyces thermoalcalitolerans","DSM 41741, CIP 109044, IFO 16322, JCM 10673, NBRC 16322","garden soil",Indonesia,Asia,#Engineered,#Agriculture,#Garden
16346,,,,,,#Environmental,#Terrestrial,#Soil
130978,"Streptomyces thermoautotrophicus","DSM 100163, ATCC 49746","covering soil taken from burning charcoal piles in the upper Franconian Mountains",Germany,Europe,#Engineered,#Industrial,"#Engineered product"
130978,,,,,,#Environmental,#Terrestrial,#Soil
130978,,,,,,"#Host Body Product",#Plant,#Timber
130979,"Streptomyces thermoautotrophicus","DSM 100164","soil taken from a charcoal pile in Hasselfelde",Germany,Europe,#Environmental,#Terrestrial,#Soil
132000,"Streptomyces thermoautotrophicus","DSM 100422",soil,USA,"North America",#Environmental,#Terrestrial,#Soil
16341,"Streptomyces thermocarboxydovorans","DSM 44294","allotment garden soil","United Kingdom",Europe,#Engineered,#Agriculture,#Garden
16341,,,,,,#Environmental,#Terrestrial,#Soil
16342,"Streptomyces thermocarboxydovorans","DSM 44295","allotment garden soil","United Kingdom",Europe,#Engineered,#Agriculture,#Garden
16342,,,,,,#Environmental,#Terrestrial,#Soil
16343,"Streptomyces thermocarboxydovorans","DSM 44296, IFO 16324, NBRC 16324","allotment garden soil","United Kingdom",Europe,#Engineered,#Agriculture,#Garden
16343,,,,,,#Environmental,#Terrestrial,#Soil
16340,"Streptomyces thermocarboxydus","DSM 44293, IFO 16323, NBRC 16323","allotment garden soil","United Kingdom",Europe,#Engineered,#Agriculture,#Garden
16340,,,,,,#Environmental,#Terrestrial,#Soil
16042,"Streptomyces thermodiastaticus","DSM 41740","lime soil","United Kingdom",Europe,#Environmental,#Terrestrial,#Geologic
16042,,,,,,#Environmental,#Terrestrial,#Soil
16348,"Streptomyces thermogriseus","DSM 41756, CCTCC AA 97014","hot spring",China,Asia,#Environmental,#Aquatic,"#Thermal spring"
16348,,,,,,#Condition,"#Thermophilic (>45°C)",
16374,"Streptomyces thermospinosisporus","DSM 41779, JCM 11756, KCTC 9909","garden soil","United Kingdom",Europe,#Engineered,#Agriculture,#Garden
16374,,,,,,#Environmental,#Terrestrial,#Soil
16052,"Streptomyces thermovulgaris","DSM 40579, ATCC 23385, CBS 180.71, CBS 774.72, IFO 13473, IFO 16609, ISP 5579, NBRC 13473, NBRC 16609, NCIM 2007, RIA 1434","manured soil",,,#Environmental,#Terrestrial,#Soil
16052,,,,,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
16054,"Streptomyces thermovulgaris","DSM 41614","humus compost",Germany,Europe,#Engineered,#Biodegradation,#Composting
16054,,,,,,#Environmental,#Terrestrial,
16465,"Streptomyces thinghirensis","DSM 41919, CCMM B35, JCM 18306","rhizosphere soil of wild <i>Vitis vinifera</i>",Morocco,Africa,#Environmental,#Terrestrial,#Soil
16465,,,,,,#Host,#Plants,"#Shrub (Scrub)"
16465,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
16056,"Streptomyces torulosus","DSM 40894, ATCC 29340, CBS 801.71, DSM 41249, IMRU 3950, JCM 4872, NRRL B-3889",soil,,,#Environmental,#Terrestrial,#Soil
16057,"Streptomyces toxytricini","DSM 40178, ATCC 19813, CBS 566.68, IFO 12823, INA 13887/54, ISP 5178, KCC S-0421, NBRC 12823, RIA 1093",soil,USSR,Asia,#Environmental,#Terrestrial,#Soil
158315,"Streptomyces tritici","DSM 104540, CGMCC 4.7393","rhizosphere soil of wheat (Triticum aestivum L.)",China,Asia,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
158315,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
158315,,,,,,#Environmental,#Terrestrial,#Soil
159651,"Streptomyces triticisoli","DSM 105118, CCTCC AA 2017025","rhizosphere soil of wheat",China,Asia,#Engineered,#Agriculture,#Field
159651,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
159651,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
159651,,,,,,#Environmental,#Terrestrial,#Soil
16425,"Streptomyces tritolerans","DSM 41899, CCTCC AA 206013, DAS 165","dry land soil sample",India,Asia,#Environmental,#Terrestrial,#Soil
23304,"Streptomyces tsukubensis","DSM 42081, NBRC 108919",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16058,"Streptomyces tubercidicus","DSM 40261, ATCC 25502, CBS 644.69, IFO 13090, ISP 5261, JCM 4054, NBRC 13090, RIA 1282",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16059,"Streptomyces tubercidicus","DSM 41958","sugar beet field soil",USA,"North America",#Engineered,#Agriculture,#Field
16059,,,,,,#Environmental,#Terrestrial,#Soil
16059,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
16059,,,,,,"#Host Body-Site",#Plant,"#Root (Rhizome)"
16060,"Streptomyces tubercidicus","DSM 41959","sugar beet field soil",USA,"North America",#Engineered,#Agriculture,#Field
16060,,,,,,#Environmental,#Terrestrial,#Soil
16060,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
16060,,,,,,"#Host Body-Site",#Plant,"#Root (Rhizome)"
16219,"Streptomyces tuirus","DSM 40505, ATCC 19007, CBS 719.72, IFO 13418, ISP 5505, JCM 4846, NBRC 13418, RIA 1379",soil,,,#Environmental,#Terrestrial,#Soil
159508,"Streptomyces tunisialbus","DSM 105760, JCM 32165","Rhizosphere soil of <i>Lavandula officinalis</i>",Tunisia,Africa,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
159508,,,,,,"#Host Body-Site",#Plant,#Rhizosphere
159508,,,,,,#Environmental,#Terrestrial,#Soil
24627,"Streptomyces tunisiensis","DSM 42037, JCM 17589, CN 207","forest soil",Tunisia,Africa,#Environmental,#Terrestrial,#Forest
24627,,,,,,#Environmental,#Terrestrial,#Soil
131415,"Streptomyces tyrosinilyticus","DSM 42170, CGMCC 4.7201","river sediment",China,Asia,#Environmental,#Aquatic,"#River (Creek)"
131415,,,,,,#Environmental,#Aquatic,#Sediment
16061,"Streptomyces umbrinus","DSM 40278, ATCC 19929, ATCC 25503, CBS 645.69, IFO 13091, INA 1703, ISP 5278, NBRC 13091, RIA 1283",soil,USSR,Asia,#Environmental,#Terrestrial,#Soil
16063,"Streptomyces variabilis","DSM 923, NRRL 5618, UC 5484",soil,,,#Environmental,#Terrestrial,#Soil
16064,"Streptomyces variabilis","DSM 40179, ATCC 19815, ATCC 19930, CBS 568.68, IFO 12825, INA 5557/54, ISP 5179, NBRC 12825, RIA 1095","soil in hot climate",,,#Environmental,#Terrestrial,#Soil
16064,,,,,,#Climate,#Hot,
16065,"Streptomyces varsoviensis","DSM 40346, ATCC 14631c, ATCC 25505, CBS 357.64, CBS 647.69, CUB 116, DSM 40677, IFO 13093, ISP 5346, JCM 4303, JCM 4523, NBRC 13093, NCIB 9522, RIA 1285",soil,,,#Environmental,#Terrestrial,#Soil
16067,"Streptomyces venezuelae","DSM 40230, ATCC 10712, ATCC 25508, CBS 650.69, DSM 41109, ETH 26169, IFO 12595, IFO 13096, IMET 41356, IMRU 3534, IMRU 3625, ISP 5230, JCM 4526, KCC S-0526, NBRC 12595, NBRC 13096, NRRL B-2277, RIA 1288, VKM Ac-589","tropical soil",Venezuela,"Middle and South America",#Environmental,#Terrestrial,#Soil
16067,,,,,,#Climate,#Hot,#Tropical
16068,"Streptomyces venezuelae","DSM 40634, ATCC 10595, CBS 369.49, ETH 10210, IPV 877, NCIB 8231, NRRL B-902, RIA 130, RIA 741","compost soil",,,#Engineered,#Biodegradation,#Composting
16068,,,,,,#Environmental,#Terrestrial,#Soil
16072,"Streptomyces venezuelae","DSM 41111, ATCC 15068, IMRU 3629",soil,,,#Environmental,#Terrestrial,#Soil
140496,"Streptomyces verrucosisporus","JCM 18519, PCU 343, TISTR 2344, DSM 111120","near-shore marine sediment samples",Thailand,Asia,#Environmental,#Aquatic,#Coast
140496,,,,,,#Environmental,#Aquatic,#Marine
140496,,,,,,#Environmental,#Aquatic,#Sediment
16438,"Streptomyces vietnamensis","DSM 41927, CCTCC M205143, IAM 15340, JCM 21785","forest soil sample",Vietnam,Asia,#Environmental,#Terrestrial,#Forest
16438,,,,,,#Environmental,#Terrestrial,#Soil
16073,"Streptomyces vinaceus","DSM 40252, ATCC 23881, CBS 661.68, IFO 12840, ISP 5252, NBRC 12840, NRRL B-1733, RIA 1178",soil,,,#Environmental,#Terrestrial,#Soil
16077,"Streptomyces violaceochromogenes","DSM 40181, ATCC 19932, ATCC 25512, CBS 654.69, IFO 13100, INA 425, ISP 5181, NBRC 13100, RIA 1292",soil,,,#Environmental,#Terrestrial,#Soil
16079,"Streptomyces violaceorectus","DSM 40279, ATCC 25514, CBS 656.69, IFO 13102, INA 506, ISP 5279, NBRC 13102, RIA 1294",soil,,,#Environmental,#Terrestrial,#Soil
16089,"Streptomyces violaceoruber","DSM 41733",soil,Italy,Europe,#Environmental,#Terrestrial,#Soil
16101,"Streptomyces violarus","DSM 40205, ATCC 15891, ATCC 25516, CBS 658.69, IFO 13104, ISP 5205, JCM 4534, KCC S-0534, KCTC 9788, NBRC 13104, NRRL B-5432, RIA 1296, RIA 157, VKM Ac-528, NIHJ 493",soil,,,#Environmental,#Terrestrial,#Soil
16102,"Streptomyces violascens","DSM 40183, ATCC 23968, CBS 951.68, IFO 12920, INA 3959/54, ISP 5183, JCM 4424, NBRC 12920, RIA 1138",soil,,,#Environmental,#Terrestrial,#Soil
16105,"Streptomyces virginiae","DSM 916, JCM 4974, NRRL 3630, UC 5108",soil,,,#Environmental,#Terrestrial,#Soil
16106,"Streptomyces virginiae","DSM 40094, ATCC 19817, CBS 291.60, CBS 570.68, ETH 14322, IFO 12827, IFO 3729, IMRU 3651, ISP 5094, JCM 4425, NBRC 12827, NBRC 3729, NRRL B-1446, RIA 1097",soil,,,#Environmental,#Terrestrial,#Soil
23306,"Streptomyces viridis","DSM 42078, CGMCC 4.6824, KACC 21003","hay meadow soil","United Kingdom",Europe,#Engineered,#Agriculture,#Meadow
23306,,,,,,#Environmental,#Terrestrial,#Soil
23306,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
16110,"Streptomyces viridochromogenes","DSM 40784, LBG A 3029, ETH 7302",soil,,,#Environmental,#Terrestrial,#Soil
16111,"Streptomyces viridochromogenes","DSM 40721, NRRL 2860, ETH 23575",soil,Venezuela,"Middle and South America",#Environmental,#Terrestrial,#Soil
16114,"Streptomyces viridochromogenes","DSM 41514, CBS 636.71, NRRL 3413, UC 5583",soil,,,#Environmental,#Terrestrial,#Soil
16115,"Streptomyces viridochromogenes","DSM 41516, ATCC 21765, IFO 13188, NBRC 13188",soil,,,#Environmental,#Terrestrial,#Soil
16116,"Streptomyces viridochromogenes","DSM 41517, ATCC 21343, UC 5743",soil,Ghana,Africa,#Environmental,#Terrestrial,#Soil
16118,"Streptomyces viridochromogenes","DSM 41520, ATCC 29776, IFO 13830, NBRC 13830",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16119,"Streptomyces viridochromogenes","DSM 41522, ATCC 21240, CBS 637.71, NRRL B-3415",soil,,,#Environmental,#Terrestrial,#Soil
16125,"Streptomyces viridodiastaticus","DSM 40249, ATCC 25518, CBS 660.69, IFO 13106, ISP 5249, NBRC 13106, RIA 1298",soil,,,#Environmental,#Terrestrial,#Soil
15220,"Streptomyces viridosporus","DSM 40746, ATCC 14672, CBS 544.70, JCM 4963, KCTC 9882, NRRL B-12104",soil,Ghana,Africa,#Environmental,#Terrestrial,#Soil
16329,"Streptomyces vitaminophilus","DSM 41686, ATCC 31673, FERM P-5702, IFO 14294, NBRC 14294",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
130727,"Streptomyces vulcanius","DSM 42139, CGMCC 4.7177","volcanic sediment",China,Asia,#Environmental,#Terrestrial,#Sediment
130727,,,,,,#Environmental,#Terrestrial,#Volcanic
16322,"Streptomyces wedmorensis","DSM 41676, ATCC 21239, IFO 14062, JCM 4937, KCC S-0937, NBRC 14062, NRRL 3426",soil,USA,"North America",#Environmental,#Terrestrial,#Soil
16128,"Streptomyces xanthochromogenes","DSM 40111, ATCC 19818, CBS 571.68, DSM 2015, IFO 12828, ISP 5111, JCM 4215, JCM 4612, KCC S-0215, NBRC 12828, NIHJ 196, RIA 1098",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
16131,"Streptomyces xanthophaeus","DSM 40134, ATCC 19819, CBS 572.68, IFO 12829, ISP 5134, JCM 4426, NBRC 12829, RIA 1099",soil,,,#Environmental,#Terrestrial,#Soil
16454,"Streptomyces xiamenensis","DSM 41903, CGMCC 4.3534, MCCC 1A01550","mangrove sediment",China,Asia,#Environmental,#Aquatic,#Mangrove
16454,,,,,,#Environmental,#Aquatic,#Sediment
159516,"Streptomyces xiangluensis","DSM 105786, CGMCC 4.7466","soil of Mount Xianglu",China,Asia,#Environmental,#Terrestrial,#Soil
16464,"Streptomyces xinghaiensis","DSM 42015, CCTCC AA 208049, KCTC 19546, NRRL B-24674","marine sediment sample",China,Asia,#Environmental,#Aquatic,#Marine
16464,,,,,,#Environmental,#Aquatic,#Sediment
16501,"Streptomyces xishensis","DSM 42022, CCTCC AA 2010006","deap-see sediment",China,Asia,#Environmental,#Aquatic,#Marine
16501,,,,,,#Environmental,#Aquatic,#Sediment
132160,"Streptomyces yaanensis","DSM 102251, CGMCC 4.7035, KCTC 29111",soil,China,Asia,#Environmental,#Terrestrial,#Soil
16432,"Streptomyces yanglinensis","DSM 41945, CGMCC 4.2023, JCM 13275","pine-forest soil",China,Asia,#Environmental,#Terrestrial,#Forest
16432,,,,,,#Environmental,#Terrestrial,#Soil
16432,,,,,,#Host,#Plants,#Tree
132432,"Streptomyces yangpuensis","DSM 100336, CGMCC 4.7256","Soil collected from Fudan University",China,Asia,#Environmental,#Terrestrial,#Soil
16405,"Streptomyces yanii","DSM 43887, IFO 14669, IMET 9750, JCM 3331, KCC A-0331, NBRC 14669","mud from a sewage ditch",,,#Engineered,#Waste,#Wastewater
16405,,,,,,#Environmental,#Aquatic,"#Mud (Sludge)"
16356,"Streptomyces yatensis","DSM 41771, CIP 109043, NBRC 101000, NRRL B-24116, SFOcin 76",soil,"New Caledonia","Australia and Oceania",#Environmental,#Terrestrial,#Soil
16411,"Streptomyces yeochonensis","DSM 41868, IMSNU 50114, KCTC 9926, NRRL B-24245, CN 732","acidic soil","Republic of Korea",Asia,#Environmental,#Terrestrial,#Soil
16411,,,,,,#Condition,#Acidic,
