,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
https://bacdive.dsmz.de/strain/17788,"Salinisphaera hydrothermalis strain EPR70 16S ribosomal RNA gene, partial sequence",EU740416, ENA,1304273 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133949,"Salinisphaera japonica YTM-1 gene for 16S ribosomal RNA, partial sequence",AB735546, GenBank,1209778 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17786,"Salinisphaera shabanense 16S rRNA gene, isolate E1L3A",AJ421425, ENA,1033802 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/130689,"Salinispira pacifica strain L21-RPul-D2 16S ribosomal RNA gene, partial sequence",KC665949, ENA,1307761 tax ID,Salinispira pacifica L21-RPul-D2,GCA_000507245,complete, GenBank,1307761 tax ID,Spirochaeta sp. L21-RPul-D2,1307761.3,complete, PATRIC,1307761 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8027,"Salinispora arenicola ATCC BAA-917 strain 16S ribosomal RNA gene, partial sequence",AY040619, ENA,391967 tax ID,"Salinispora arenicola strain CNH-643 16S-23S ribosomal RNA intergenic spacer, complete sequence",AY371897, GenBank,391967 tax ID,Salinispora arenicola DSM 44819,GCA_006716065,contig, GenBank,168697 tax ID,Salinispora arenicola BRA 172,GCA_011765705,contig, GenBank,168697 tax ID,Salinispora arenicola BRA 258,GCA_011765725,scaffold, GenBank,168697 tax ID,Salinispora arenicola BRA 190,,,,,,,,,,
https://bacdive.dsmz.de/strain/23122,"Salinispora pacifica strain CNR-114 16S ribosomal RNA gene, partial sequence",DQ224161, ENA,351187 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/8026,"Salinispora tropica strain CNB440 16S ribosomal RNA gene, partial sequence",AY040617, ENA,369723 tax ID,"Salinispora tropica strain CNB-440 16S-23S ribosomal RNA intergenic spacer, complete sequence",AY371895, GenBank,369723 tax ID,Salinispora tropica CNY681,2561511108,permanent, JGI IMG/M,168695 tax ID,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17243,"Salinivibrio sp. 18AG partial 16S rRNA gene, isolate 18AG",AJ640132, ENA,272773 tax ID,Salinivibrio costicola subsp. alcaliphilus DSM 16359,GCA_001996185,contig, GenBank,272773 tax ID,Salinivibrio costicola subsp. alcaliphilus strain CBH448,272773.3,wgs, PATRIC,272773 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17242,"Salinivibrio vallismortis 16S ribosomal RNA gene, partial sequence",AF057016, ENA,81407 tax ID,Salinivibrio proteolyticus DSM 8285,GCA_001996225,contig, GenBank,334715 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17245,"Salinivibrio proteolyticus strain AF-2004 16S ribosomal RNA gene, partial sequence",DQ092443, GenBank,334715 tax ID,Salinivibrio proteolyticus DSM 19052,GCA_001996165,contig, GenBank,334715 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17247,"Salinivibrio sharmensis partial 16S rRNA gene, type strain BAGT",AM279734, ENA,390883 tax ID,Salinivibrio sharmensis DSM 18182,GCA_001995985,contig, GenBank,390883 tax ID,Salinivibrio sharmensis strain CBH463,390883.3,wgs, PATRIC,390883 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133066,"Salinivirga cyanobacteriivorans strain L21-Spi-D4 16S ribosomal RNA gene, partial sequence",KC665951, ENA,1307839 tax ID,Salinivirga cyanobacteriivorans L21-Spi-D4,GCA_001443605,complete, GenBank,1307839 tax ID,Salinivirga cyanobacteriivorans strain L21-Spi-D4,1307839.5,complete, PATRIC,1307839 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140600,16S rRNA gene sequences,GQ359327.1, ENA,664787 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140829,16S rRNA gene sequence,LN827662, GenBank,,Salipaludibacillus aurantiacus S9,GCA_900111295,scaffold, GenBank,1601833 tax ID,Salipaludibacillus aurantiacus strain S9,1601833.4,wgs, PATRIC,1601833 tax ID,Salipaludibacillus auranticus S9,2675903018,permanent, JGI IMG/M,1601833 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/141051,"Saliphagus infecundisoli strain YIM 93745 16S ribosomal RNA gene, partial sequence",KY419833, ENA,1849069 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13661,"Citreicella aestuarii strain AD8 16S ribosomal RNA gene, complete sequence",FJ230833, ENA,568098 tax ID,Salipiger aestuarii DSM 22011,GCA_003259905,scaffold, GenBank,568098 tax ID,Salipiger aestuarii AD8,GCA_008930655,contig, GenBank,568098 tax ID,Salipiger aestuarii 328,GCA_008692285,contig, GenBank,568098 tax ID,Salipiger aestuarii 329,GCA_008692315,contig, GenBank,568098 tax ID,,,,,,,,,,
https://bacdive.dsmz.de/strain/13660,"Citreicella marina strain CK-I3-6 16S ribosomal RNA gene, partial sequence",EU928765, ENA,555512 tax ID,Salipiger marinus DSM 26424,GCA_900100085,scaffold, GenBank,555512 tax ID,Citreicella marina strain DSM 26424,555512.3,wgs, PATRIC,555512 tax ID,Salipiger marinus DSM 26424,2615840707,permanent, JGI IMG/M,555512 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13790,"Salipiger mucosus strain LMG22090 16S ribosomal RNA gene, partial sequence",DQ915629, ENA,1123237 tax ID,"Salipiger mucescens strain A3 16S ribosomal RNA gene, partial sequence",AY527274, ENA,1123237 tax ID,Salipiger mucosus DSM 16094,GCA_000442255,scaffold, GenBank,1123237 tax ID,Salipiger mucosus DSM 16094,1123237.3,wgs, PATRIC,1123237 tax ID,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131328,"Salipiger nanhaiensis strain ZH114 16S ribosomal RNA gene, partial sequence",KF356414, ENA,1229727 tax ID,Salipiger profundus JLT2016,GCA_001969385,complete, GenBank,1229727 tax ID,Salipiger profundus DSM 27508,GCA_900112435,contig, GenBank,1229727 tax ID,Thiobacimonas profunda strain JLT2016,1229727.3,complete, PATRIC,1229727 tax ID,Thiobacimonas profunda strain JLT2016,1229727.6,plasmid, PATRIC,1229727 tax ID,,,,,,,,,,
https://bacdive.dsmz.de/strain/140436,"Salipiger sp. BH85027 16S ribosomal RNA gene, partial sequence",FJ897783, ENA,641239 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13659,"Citricella thiooxidans strain CHLG 1 16S ribosomal RNA gene, partial sequence",AY639887, ENA,282683 tax ID,Salipiger thiooxidans DSM 10146,GCA_900102075,scaffold, GenBank,282683 tax ID,Salipiger thiooxidans strain DSM 10146,282683.6,wgs, PATRIC,282683 tax ID,Salipiger thiooxidans DSM 10146,2615840719,permanent, JGI IMG/M,282683 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/1546,"Salirhabdus euzebyi 16S rRNA gene, type strain CVS-14T",AM292417, ENA,394506 tax ID,Salirhabdus euzebyi Q1438,GCA_902809875,contig, GenBank,394506 tax ID,Salirhabdus euzebyi DSM 19612,2861401915,permanent, JGI IMG/M,394506 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158295,"Salirhabdus salicampi strain BH128 16S ribosomal RNA gene, partial sequence",EU191907, ENA,476102 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17797,"Salisaeta longa strain S4-4 16S ribosomal RNA gene, partial sequence",EU426570, ENA,503170 tax ID,Salisaeta longa DSM 21114,GCA_000419585,contig, GenBank,1089550 tax ID,Salisaeta longa DSM 21114,1089550.3,wgs, PATRIC,1089550 tax ID,Salisaeta longa DSM 21114,2517093009,permanent, JGI IMG/M,1089550 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/1571,"Salisediminibacterium halotolerans strain halo-2 16S ribosomal RNA gene, partial sequence",EU581836, ENA,517425 tax ID,Salisediminibacterium halotolerans DSM 26530,GCA_003814815,scaffold, GenBank,517425 tax ID,Salisediminibacterium halotolerans CGMCC 1.7654,GCA_007993825,scaffold, GenBank,517425 tax ID,Salisediminibacterium halotolerans NBRC 104935,GCA_007988985,contig, GenBank,517425 tax ID,Salisediminibacterium halotolerans strain CGMCC 1.7654,517425.5,wgs, PATRIC,517425 tax ID,,,,,,,,,,
https://bacdive.dsmz.de/strain/1313,"Bacillus locisalis 16S rRNA gene, type strain CG1T",FR714930, ENA,908940 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23765,"Saliterribacillus persicus strain X4B 16S ribosomal RNA gene, partial sequence",HQ433437, ENA,930114 tax ID,Saliterribacillus persicus DSM 27696,GCA_003337485,scaffold, GenBank,930114 tax ID,Saliterribacillus persicus strain DSM 27696,930114.3,wgs, PATRIC,930114 tax ID,Saliterribacillus persicus DSM 27696,2770939512,permanent, JGI IMG/M,930114 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5126,"Salmonella subterranea strain FRCI 16S ribosomal RNA gene, partial sequence",AY373829, ENA,255519 tax ID,Atlantibacter subterranea ZYL01,GCA_007570865,contig, GenBank,255519 tax ID,Atlantibacter subterranea AS_379,GCA_003939305,contig, GenBank,255519 tax ID,Atlantibacter subterranea AS_373,GCA_003940265,contig, GenBank,255519 tax ID,Atlantibacter subterranea AS_383,GCA_003938425,scaffold, GenBank,255519 tax ID,,,,,,,,,,
https://bacdive.dsmz.de/strain/23763,"Salsuginibacillus halophilus strain halo-1 16S ribosomal RNA gene, partial sequence",EU581835, ENA,517424 tax ID,Salsuginibacillus halophilus CGMCC 1.07653,GCA_003014715,contig, GenBank,517424 tax ID,Salsuginibacillus halophilus strain CGMCC 1.07653,517424.3,wgs, PATRIC,517424 tax ID,Salsuginibacillus halophilus CGMCC 1.07653,2718217693,permanent, JGI IMG/M,517424 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/1548,"Salsuginibacillus kocurii 16S rRNA gene, type strain CH9dT",AM492160, ENA,427078 tax ID,Salsuginibacillus kocurii DSM 18087,GCA_000377705,scaffold, GenBank,1123239 tax ID,Salsuginibacillus kocurii DSM 18087,1123239.3,wgs, PATRIC,1123239 tax ID,Salsuginibacillus kocurii DSM 18087,2517572235,permanent, JGI IMG/M,1123239 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158551,16S rRNA gene sequence,LT555402, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17885,"Sandaracinus amylolyticus strain NOSO 4 16S ribosomal RNA gene, partial sequence",HQ540311, ENA,927083 tax ID,Sandaracinus amylolyticus DSM 53668,GCA_000737325,complete, GenBank,927083 tax ID,Sandaracinus amylolyticus strain DSM 53668,927083.3,wgs, PATRIC,927083 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158620,16S rRNA gene sequence,MG519281, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/14167,"Sandarakinorhabdus limnophila strain so42 16S ribosomal RNA gene, partial sequence",AY902680, ENA,210512 tax ID,Sandarakinorhabdus limnophila DSM 17366,GCA_000420765,contig, GenBank,1123240 tax ID,Sandarakinorhabdus limnophila DSM 17366,1123240.4,wgs, PATRIC,1123240 tax ID,Sandarakinorhabdus limnophila DSM 17366,2523231034,permanent, JGI IMG/M,1123240 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/14042,"Sanguibacter antarcticus strain KOPRI 21702 16S ribosomal RNA gene, partial sequence",EF211071, ENA,372484 tax ID,Sanguibacter antarcticus DSM 18966,GCA_002564005,contig, GenBank,372484 tax ID,Sanguibacter antarcticus strain DSM 18966,372484.4,wgs, PATRIC,372484 tax ID,Sanguibacter antarcticus DSM 18966,2627853609,permanent, JGI IMG/M,372484 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133099,"Sanguibacter gelidistatuariae strain ISLP-3 16S ribosomal RNA gene, partial sequence",KM406784, ENA,1814289 tax ID,Sanguibacter gelidistatuariae ISLP-3,GCA_900096585,scaffold, GenBank,1814289 tax ID,Sanguibacter sp. ISLP-3,1814289.3,wgs, PATRIC,1814289 tax ID,Sanguibacter gelidistatuariae ISLP-3,2657245272,permanent, JGI IMG/M,1814289 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/139908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158825,16S rRNA gene sequence,KX896697, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140375,"Flavobacteriaceae bacterium MOLA 117 partial 16S rRNA gene, culture collection MOLA:117",AM990891, ENA,523696 tax ID,Saonia flava DSM 29762,GCA_011927795,scaffold, GenBank,523696 tax ID,Saonia flava DSM 29762,2830092112,permanent, JGI IMG/M,523696 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2507,S.ventriculi (DSM 286) 16S rRNA gene,X76649, ENA,1267 tax ID,Clostridium ventriculi NCTC12966,GCA_900456775,contig, GenBank,1267 tax ID,Clostridium ventriculi 2789STDY5834858,GCA_001404895,scaffold, GenBank,1267 tax ID,Clostridium ventriculi MGYG-HGUT-00048,GCA_902362755,scaffold, GenBank,1267 tax ID,Clostridium ventriculi 17,GCA_001485185,contig, GenBank,1267 tax ID,,,,,,,,,,
https://bacdive.dsmz.de/strain/2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/195,"Actinomyces naturae 16S ribosomal RNA gene, partial sequence",FJ234421, ENA,635203 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/153527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17844,"Schleiferia thermophila strain TU-20 16S ribosomal RNA gene, partial sequence",HQ172900, ENA,884107 tax ID,Schleiferia thermophila DSM 21410,GCA_003337435,scaffold, GenBank,884107 tax ID,Schleiferia thermophila JCM 30197,GCA_003865175,contig, GenBank,884107 tax ID,Schleiferia thermophila strain DSM 21410,884107.3,wgs, PATRIC,884107 tax ID,Schleiferia thermophila strain JCM 30197,884107.4,wgs, PATRIC,884107 tax ID,,,,,,,,,,
https://bacdive.dsmz.de/strain/11945,"Schlesneria paludicola partial 16S rRNA gene, type strain MPL7T",AM162407, ENA,360056 tax ID,Schlesneria paludicola DSM 18645,GCA_000255655,scaffold, GenBank,1123242 tax ID,Schlesneria paludicola SpSt-508,GCA_011368275,scaffold, GenBank,360056 tax ID,Schlesneria paludicola SpSt-339,GCA_011046995,contig, GenBank,360056 tax ID,Schlesneria paludicola DSM 18645,1123242.3,wgs, PATRIC,1123242 tax ID,,,,,,,,,,
https://bacdive.dsmz.de/strain/13510,"Sciscionella marina strain SCSIO 00231 16S ribosomal RNA gene, partial sequence",EU503139, ENA,508770 tax ID,Sciscionella marina DSM 45152,GCA_000379465,scaffold, GenBank,1123244 tax ID,Sciscionella marina DSM 45152,1123244.5,wgs, PATRIC,1123244 tax ID,Sciscionella marina DSM 45152,2515154143,permanent, JGI IMG/M,1123244 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24870,"Scopulibacillus darangshiensis partial 16S rRNA gene, type strain DLS-06T",AM711118, ENA,442528 tax ID,Scopulibacillus darangshiensis DSM 19377,GCA_004341035,scaffold, GenBank,442528 tax ID,Scopulibacillus darangshiensis strain DSM 19377,442528.3,wgs, PATRIC,442528 tax ID,Scopulibacillus darangshiensis DSM 19377,2795385464,permanent, JGI IMG/M,442528 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132448,"Sedimentibacter sp. MO-SED gene for 16S rRNA, partial sequence",AB598275, ENA,913099 tax ID,"Sedimentibacter sp. MO-SED gene for 16S rRNA, partial sequence",AB598276, ENA,913099 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/18007,"Sedimentibacter hydroxybenzoicus strain JW/Z-1 16S ribosomal RNA gene, partial sequence",L11305, ENA,29345 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/18008,Sedimentibacter saalensis ZF2 16S rRNA gene,AJ404680, ENA,130788 tax ID,Sedimentibacter saalensis DSM 13558,GCA_007830175,scaffold, GenBank,130788 tax ID,Sedimentibacter saalensis strain DSM 13558,130788.3,wgs, PATRIC,130788 tax ID,Sedimentibacter saalensis DSM 13558,2596583544,permanent, JGI IMG/M,130788 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17894,"Sedimenticola selenatireducens strain AK4OH1 16S ribosomal RNA gene, partial sequence",AF432145, ENA,1111735 tax ID,Sedimenticola selenatireducens DSM 17993,GCA_000428045,scaffold, GenBank,1111735 tax ID,Sedimenticola selenatireducens BK-1,GCA_007625115,contig, GenBank,191960 tax ID,Sedimenticola selenatireducens BM301,GCA_002868805,scaffold, GenBank,191960 tax ID,Sedimenticola selenatireducens BK-2,GCA_007713585,contig, GenBank,191960 tax ID,,,,,,,,,,
https://bacdive.dsmz.de/strain/131401,"Sedimenticola thiotaurini strain SIP-G1 16S ribosomal RNA gene, partial sequence",JN882289, ENA,1543721 tax ID,Sedimenticola thiotaurini SIP-G1,GCA_001007875,complete, GenBank,1543721 tax ID,Sedimenticola thiotaurini BK-3,GCA_007713595,contig, GenBank,1543721 tax ID,Sedimenticola thiotaurini HyVt-443,GCA_011051715,contig, GenBank,1543721 tax ID,Sedimenticola thiotaurini strain BK-3,1543721.15,wgs, PATRIC,1543721 tax ID,,,,,,,,,,
https://bacdive.dsmz.de/strain/158251,"Sedimentisphaera cyanobacteriorum strain L21-RPul-D3 16S ribosomal RNA gene, partial sequence",KC665947, ENA,1940790 tax ID,Sedimentisphaera cyanobacteriorum L21-RPul-D3,GCA_001997385,complete, GenBank,1940790 tax ID,Phycisphaerae bacterium L21-RPul-D3 strain L21-RPul-D3,1940790.5,complete, PATRIC,1940790 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158249,"Sedimentisphaera salicampi strain SM-PulAB-D3 16S ribosomal RNA gene, partial sequence",KP729375, ENA,1941349 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158250,"Sedimentisphaera salicampi strain ST-PulAB-D4 16S ribosomal RNA gene, partial sequence",KU672518, ENA,1941349 tax ID,Sedimentisphaera salicampi ST-PulAB-D4,GCA_002117005,complete, GenBank,1941349 tax ID,Sedimentisphaera salicampi SM-PulAB-D3,GCA_002239625,scaffold, GenBank,1941349 tax ID,Phycisphaerae bacterium ST-PulAB-D4 strain ST-PulAB-D4,1941349.5,complete, PATRIC,1941349 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/1556,"Sediminibacillus albus strain NHBX5 16S ribosomal RNA gene, partial sequence",DQ989634, ENA,407036 tax ID,Sediminibacillus albus CGMCC 1.6502,GCA_900101125,scaffold, GenBank,407036 tax ID,Sediminibacillus albus strain CGMCC 1.6502,407036.4,wgs, PATRIC,407036 tax ID,Sediminibacillus albus CGMCC 1.6502,2675902963,permanent, JGI IMG/M,407036 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/1555,"Sediminibacillus halophilus 16S rRNA gene, type strain EN8dT",AM905297, ENA,482461 tax ID,Sediminibacillus halophilus CGMCC 1.6199,GCA_900103695,scaffold, GenBank,482461 tax ID,Sediminibacillus halophilus strain CGMCC 1.6199,482461.3,wgs, PATRIC,482461 tax ID,Sediminibacillus halophilus CGMCC 1.6199,2675902964,permanent, JGI IMG/M,482461 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/134215,"Sediminibacter furfurosus gene for 16S rRNA, partial sequence",AB255369, GenBank,379073 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133045,"Sediminibacterium sp. IV-105 partial 16S rRNA gene, strain IV-105",FM179320, ENA,545623 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133194,"Sediminibacterium sp. AA5 16S ribosomal RNA gene, partial sequence",KR812546, GenBank,1706829 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24737,"Sediminibacterium ginsengisoli strain DCY13 16S ribosomal RNA gene, partial sequence",EF067860, ENA,413434 tax ID,Sediminibacterium ginsengisoli DSM 22335,GCA_900167075,scaffold, GenBank,413434 tax ID,Sediminibacterium ginsengisoli strain DSM 22335,413434.4,wgs, PATRIC,413434 tax ID,Sediminibacterium ginsengisoli DSM 22335,2634166300,permanent, JGI IMG/M,413434 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24738,"Sediminibacterium goheungense strain HME7863 from South Korea 16S ribosomal RNA gene, partial sequence",JN674641, ENA,1086393 tax ID,Sediminibacterium goheungense DSM 28323,GCA_004361915,contig, GenBank,1086393 tax ID,Sediminibacterium goheungense strain DSM 28323,1086393.3,wgs, PATRIC,1086393 tax ID,Sediminibacterium goheungense DSM 28323,2695421017,permanent, JGI IMG/M,1086393 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158552,16S rRNA gene sequence,KY922827, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24736,"Sediminibacterium salmoneum strain NJ-44 16S ribosomal RNA gene, partial sequence",EF407879, ENA,1400522 tax ID,Sediminibacterium salmoneum NBRC 103935,GCA_000511175,scaffold, GenBank,1400522 tax ID,Sediminibacterium salmoneum NBRC 103935,1400522.3,wgs, PATRIC,1400522 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140439,"Sediminibacterium sp. I-32 partial 16S rRNA gene, strain I-32",AM990455, ENA,522610 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/134172,"Sediminicola luteus gene for 16S ribosomal RNA, partial sequence, strain: CNI-3",AB206957, GenBank,319238 tax ID,Sediminicola luteus HQA918,GCA_002514735,scaffold, GenBank,319238 tax ID,Sediminicola luteus strain HQA918,319238.3,wgs, PATRIC,319238 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133039,"Cellulophaga sp. DS3 16S ribosomal RNA gene, partial sequence",DQ280371, ENA,356661 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/2388,"Sediminihabitans luteus gene for 16S rRNA, partial sequence, strain: H97-3",AB695376, ENA,1138585 tax ID,Sediminihabitans luteus DSM 25478,GCA_002797595,contig, GenBank,1138585 tax ID,Sediminihabitans luteus strain DSM 25478,1138585.3,wgs, PATRIC,1138585 tax ID,Sediminihabitans luteus DSM 25478,2734482071,permanent, JGI IMG/M,1138585 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13849,"Sediminimonas qiaohouensis strain YIM B024 16S ribosomal RNA gene, partial sequence",EU878003, ENA,552061 tax ID,Sediminimonas qiaohouensis DSM 21189,GCA_000423645,scaffold, GenBank,1123247 tax ID,Sediminimonas qiaohouensis MES6,GCA_009711895,scaffold, GenBank,552061 tax ID,Sediminimonas qiaohouensis DSM 21189,1123247.3,wgs, PATRIC,1123247 tax ID,Sediminimonas qiaohouensis strain MES6,552061.3,wgs, PATRIC,552061 tax ID,,,,,,,,,,
https://bacdive.dsmz.de/strain/13850,"Sediminimonas qiaohouensis strain YIM B025 16S ribosomal RNA gene, partial sequence",EU878004, ENA,552061 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/14336,"Spirochaeta bajacaliforniensis 16S rRNA gene, type strain DSM 16054T",AJ698859, ENA,148 tax ID,Sediminispirochaeta bajacaliforniensis DSM 16054,GCA_000378205,scaffold, GenBank,1123274 tax ID,Spirochaeta bajacaliforniensis DSM 16054,1123274.3,wgs, PATRIC,1123274 tax ID,Sediminispirochaeta bajacaliforniensis DSM 16054,2518645589,permanent, JGI IMG/M,1123274 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/14333,"Sediminispirochaeta sinaica strain SL 16S ribosomal RNA gene, partial sequence",KC261846, ENA,1266648 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131161,"Sediminitomix flava gene for 16S rRNA, partial sequence",AB255370, ENA,379075 tax ID,Sediminitomix flava DSM 28229,GCA_003149185,scaffold, GenBank,379075 tax ID,Sediminitomix flava strain DSM 28229,379075.3,wgs, PATRIC,379075 tax ID,Sediminitomix flava DSM 28229,2695420929,permanent, JGI IMG/M,379075 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140907,16S rRNA gene sequence,KT728196, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133588,"Segetibacter aerophilus strain 6424S-61 16S ribosomal RNA gene, partial sequence",GQ421847, GenBank,670293 tax ID,Segetibacter aerophilus NBRC 106135,GCA_007991655,contig, GenBank,670293 tax ID,Segetibacter aerophilus strain NBRC 106135,670293.3,wgs, PATRIC,670293 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17760,"Segetibacter koreensis gene for 16S rRNA, partial sequence",AB267478, ENA,398037 tax ID,Segetibacter koreensis DSM 18137,GCA_000374045,scaffold, GenBank,1123248 tax ID,Segetibacter koreensis DSM 18137,1123248.3,wgs, PATRIC,1123248 tax ID,Segetibacter koreensis DSM 18137,2516143113,permanent, JGI IMG/M,1123248 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/16754,"Thermoactinomyces peptonophilus KCTC 9740 16S ribosomal RNA gene, complete sequence",AF138735, ENA,112248 tax ID,Seinonella peptonophila DSM 44666,GCA_900129355,scaffold, GenBank,112248 tax ID,Seinonella peptonophila strain DSM 44666,112248.3,wgs, PATRIC,112248 tax ID,Seinonella peptonophila DSM 44666,2695420940,permanent, JGI IMG/M,112248 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24517,"Seohaeicola saemankumensis strain SD-15 16S ribosomal RNA gene, partial sequence",EU221274, ENA,481181 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
